DB ID	Is abstract?	Part of Speech	Lemma
385179	False	subst	torfowiec pierzasty
385181	False	subst	torfowiec pięciorzędowy
385182	False	subst	opos wełnisty
385183	False	subst	torfowiec płowy
385184	False	subst	torfowiec pogięty
385185	False	subst	dydelf południowy
385186	False	subst	torfowiec pokrewny
385187	False	subst	torfowiec Russowa
385188	False	subst	oposik brazylijski
385189	False	subst	torfowiec skręcony
385190	False	subst	oposik rudy
385191	False	subst	oposik wielkooki
385192	False	subst	opos krótkoogonowy
385193	False	subst	opos szary
385194	False	subst	opos okularowy
385199	False	subst	torfowiec spiczastolistny
385200	False	subst	torfowiec szorstki
385201	False	subst	torfowiec środkowy
385202	False	subst	torfowiec tępolistny
385203	False	subst	torfowiec Warnstorfa
385204	False	subst	torfowiec wąskolistny
385206	False	subst	torfowiec wklęsłolistny
385207	False	subst	torfowiec Wulfa
385208	False	subst	torfowiec zanurzony
385209	False	subst	torfowiec ząbkowany
385211	False	subst	niełaz wielki
385213	False	subst	niełaz plamisty
385214	False	subst	kuna workowata
385215	False	subst	niełazek brunatny
385218	False	subst	mysz workowata
385220	False	subst	żaba moczarowa Woltertorffa
385221	False	subst	gruboogonik australijski
385222	False	subst	dunnart gruboogonowy
385223	False	subst	ryjowniczka karłowata
385224	False	subst	płaskogłówka malutka
385227	False	subst	mrówkożer workowaty
385228	False	subst	żaba latająca malajska
385229	False	subst	płonnik włosisty
385230	False	subst	wilki workowate
385232	False	subst	wilk workowaty
385233	False	subst	tygrys tasmański
385234	False	subst	żaba natalska
385235	False	subst	wilk tasmański
385236	False	subst	fałszywy tygrys
385237	False	subst	żabka ozdobna
385238	False	subst	żurawiec falisty
385246	False	subst	płonniczek słoikowy
385247	False	subst	złotowłos strojny
385248	False	subst	żółwie bokoszyjne
385249	False	subst	żółwie wężoszyjne
385250	False	subst	żółwie wężoszyje
385252	False	subst	żółw wężoszyi
385253	False	subst	chelodyna australijska
385254	False	subst	żółw długoszyjny
385255	False	subst	wężogłówka australijska
385256	False	subst	chelodyna rotiańska
385257	False	subst	wężogłówka nowogwinejska
385259	False	subst	żółw Irwina
385260	False	subst	hydromeduza argentyńska
385261	False	subst	wężogłówka argentyńska
385262	False	subst	elseya zębata
385263	False	subst	wklęsłopancerzówka czerwonogłowa
385264	False	subst	żółw czerwonogłowy
385270	False	subst	pelomeduza afrykańska
385272	False	subst	żółw hełmiasty
385273	False	subst	żółw hełmogłowy
385275	False	subst	żółwie skrytoszyjne
385276	False	subst	żółwie morskie
385278	False	subst	żółw zielony
385279	False	subst	żółw szylkretowy
385280	False	subst	żółw jadalny
385281	False	subst	żółw zatokowy
385282	False	subst	żółw oliwkowy
385283	False	subst	żółw natator
385284	False	subst	żółwie skórzaste
385285	False	subst	żółw australijski
385286	False	subst	żółw skórzasty
385288	False	subst	żółw jaszczurowaty
385289	False	subst	żółw kajmanowy
385290	False	subst	skorpucha jaszczurowata
385294	False	subst	beztorbik bambusowy
385298	False	subst	borsuki workowate
385299	False	subst	wielkouch króliczy
385300	False	subst	wielkouch mniejszy
385312	False	subst	jamraj zwyczajny
385313	False	subst	jamraj złoty
385314	False	subst	krótkonos brązowy
385315	False	subst	jamraj brunatny
385316	False	subst	jamraj pręgowany
385317	False	subst	krety workowate
385318	False	subst	kret workowaty
385319	False	subst	wombat australijski
385320	False	subst	wombat szorstkonosy Kreffta
385321	False	subst	wombat północny
385322	False	subst	wombat szerokogłowy
385323	False	subst	buszowy spychacz
385324	False	subst	wombat tasmański
385326	False	subst	żółw sępi
385328	False	subst	oposy karłowate
385329	False	subst	żółw dwupazurzasty
385331	False	subst	drzewnica górska
385332	False	subst	żółwie dwupazurzaste
385333	False	subst	żółwie miękkoskóre
385334	False	subst	żółw miękkoskóry
385335	False	subst	żółw nowogwinejski
385336	False	subst	miękkoskórek dwupazurzasty
385337	False	subst	pałaneczka gruboogonowa
385338	False	subst	minóg kaspijski
385340	False	subst	pałaneczka mała
385341	False	subst	żółwie spłaszczone
385342	False	subst	karłowaty opos górski
385344	False	subst	minóg trójzębny
385345	False	subst	żółw spłaszczony
385346	False	subst	spłaszczek tabaskański
385347	False	subst	oposy australijskie
385348	False	subst	minóg węgierski
385349	False	subst	minog węgierski
385350	False	subst	minóg dunajski
385353	False	subst	żółwie piżmowe
385354	False	subst	lis workowaty
385355	False	subst	żółwie mułowe
385356	False	subst	minóg ukraiński
385357	False	subst	pałanka bobuk
385358	False	subst	kuskus szary
385359	False	subst	minóg Władykowa
385360	False	subst	piżmik brzytwogrzbiety
385361	False	subst	minog Władykowa
385362	False	subst	minog kaspijski
385364	False	subst	żółw wonny
385366	False	subst	żółw ostropyski
385367	False	subst	mułowiec pensylwański
385368	False	subst	żółw białopyski
385369	False	subst	piżmik trójstępkowy
385370	False	subst	żółwie wielkogłowe
385372	False	subst	żółw wielkogłowy
385373	False	subst	wielkogłów potokowy
385374	False	subst	minóg grecki
385375	False	subst	minog grecki
385376	False	subst	minóg rzeczny
385377	False	subst	minog rzeczny
385378	False	subst	minóg strumieniowy
385379	False	subst	minog strumieniowy
385380	False	subst	minóg japoński
385381	False	subst	minóg syberyjski
385382	False	subst	minóg dalekowschodni
385383	False	subst	minóg morski
385384	False	subst	minog morski
385385	False	subst	żółwiak gładkobrzegi
385386	False	subst	wielki żółw Cantora
385387	False	subst	żółwie błotne
385388	False	subst	żółw błotny
385389	False	subst	żółw cętkowany
385390	False	subst	żółwie słodkowodne
385391	False	subst	żółw kropkowany
385392	False	subst	żółw leśny
385393	False	subst	żółw torfowiskowy
385394	False	subst	terapena karolińska
385395	False	subst	terapena wodna
385397	False	subst	terapena ozdobna
385399	False	subst	żółw malowany
385400	False	subst	mapnik Cagle'a
385401	False	subst	mapnik piłogrzbiety
385402	False	subst	żółw ostrogrzbiety
385403	False	subst	żółw diamentowy
385404	False	subst	terapena diamentowa
385405	False	subst	żółw żółtobrzuchy
385406	False	subst	żółw czerwonobrzuchy
385407	False	subst	żółw florydyjski
385408	False	subst	żółw ozdobny
385411	False	subst	śluzica brunatna
385412	False	subst	śluzica atlantycka
385420	False	subst	pseudopałanka naskalna
385421	False	subst	pałanka wędrowna
385422	False	subst	pseudopałanka zielona
385424	False	subst	lotopałanka karłowata
385425	False	subst	lotopałanka krótkogłowa
385426	False	subst	workolot karłowaty
385431	False	subst	ostronos workowaty
385432	False	subst	pałanka miodojad
385434	False	subst	akrobatka karliczka
385436	False	subst	kangurzak rudawy
385439	False	subst	kanguroszczur właściwy
385440	False	subst	torebnik piżmowy
385441	False	subst	kanguroszczur stepowy
385442	False	subst	kanguroszczur pustynny
385451	False	subst	bezlist okrywowy
385453	False	subst	jeżolist zwyczajny
385456	False	subst	gładysz paprociowaty
385457	False	subst	gładyszek tępolistny
385459	False	subst	miechera spłaszczona
385460	False	subst	miechera kędzierzawa
385461	False	subst	miechera pierzasta
385462	False	subst	miechera wysmukła
385464	False	subst	filander pręgowany
385465	False	subst	drzewiak Bennetta
385466	False	subst	drzewiak jednobarwny
385468	False	subst	kangury drzewne
385470	False	subst	kangur drzewny
385471	False	subst	drzewiak doria
385472	False	subst	drzewiak Goodfellowa
385473	False	subst	drzewiak szary
385474	False	subst	drzewiak Lumholtza
385475	False	subst	drzewiak rudy
385476	False	subst	drzewiak Matschiego
385477	False	subst	drzewiak huoński
385478	False	subst	drzewiak złotogrzbiety
385479	False	subst	drzewiak ciemny
385480	False	subst	kangur drzewny
385481	False	subst	filander okularowy
385482	False	subst	kangur okularowy
385483	False	subst	filander kosmaty
385484	False	subst	filander rudawy
385485	False	subst	filander zajęczy
385486	False	subst	kangur szary
385487	False	subst	kangur olbrzymi
385488	False	subst	kangur rudy
385489	False	subst	kangur czerwony
385490	False	subst	walabia smukła
385491	False	subst	walabia pasmowa
385492	False	subst	walabia dama
385493	False	subst	kangur tulak
385494	False	subst	walabia Greya
385495	False	subst	ibis białooki
385496	False	subst	ibis reunioński
385497	False	subst	kangur parma
385498	False	subst	walabia Parry’ego
385499	False	subst	walabia piękna
385500	False	subst	walabia Bennetta
385501	False	subst	kangur Bennetta
385502	False	subst	kangur antylopi
385503	False	subst	wallaroo czarny
385504	False	subst	ibis siwopióry
385505	False	subst	kangur górski
385506	False	subst	pazurogon pręgoudy
385507	False	subst	pazurogon rudopręgi
385508	False	subst	ibis czarnopióry
385509	False	subst	pazurogon udopręgi
385510	False	subst	pazurogon uzdopręgi
385511	False	subst	ibis żółtoszyi
385512	False	subst	ibis czarny
385513	False	subst	ibis szarogłowy
385514	False	subst	ibis olbrzymi
385515	False	subst	ibis grzywiasty
385516	False	subst	ibis łysy
385517	False	subst	ibis czubaty
385518	False	subst	ibis oliwkowy
385519	False	subst	ibis brązowawy
385520	False	subst	ibis plamisty
385521	False	subst	ibis białowąsy
385522	False	subst	ibis koralikowy
385523	False	subst	ibis ołowiany
385524	False	subst	ibis płowy
385525	False	subst	ibis maskowy
385526	False	subst	ibis Branickiego
385527	False	subst	ibis ostrosterny
385528	False	subst	ibis zielony
385529	False	subst	ibis żałobny
385530	False	subst	ibis biały
385531	False	subst	ibis szkarłatny
385532	False	subst	ibis amerykański
385533	False	subst	ibis andyjski
385534	False	subst	ibis białoskrzydły
385535	False	subst	warzęcha zwyczajna
385536	False	subst	warzęcha mała
385537	False	subst	warzęcha czerwonolica
385538	False	subst	warzęcha królewska
385539	False	subst	warzęcha żółtodzioba
385540	False	subst	warzęcha różowa
385541	False	subst	tygryska papuaska
385542	False	subst	tygryska białoczuba
385543	False	subst	tygryska rdzawoszyja
385544	False	subst	tygryska ciemna
385545	False	subst	tygryska nagobroda
385546	False	subst	czapla zielonoskrzydła
385552	False	subst	osadniczek goły
385555	False	subst	żółw chiński
385556	False	subst	żółw Jangcy
385558	False	subst	żółwie trójpazurzaste
385561	False	subst	bąk zwyczajny
385562	False	subst	batagur baska
385564	False	subst	bąk zwyczajny
385565	False	subst	bąk przylądkowy
385566	False	subst	batagur słodkowodny
385567	False	subst	kalagur malajski
385568	False	subst	bąk australijski
385569	False	subst	bąk amerykański
385571	False	subst	bąk pstry
385572	False	subst	żółw chiński
385574	False	subst	bączek smugowany
385575	False	subst	bączek amerykański
385576	False	subst	żółw świątynny
385577	False	subst	bączek zwyczajny
385579	False	subst	bączek zwyczajny
385581	False	subst	bączek afrykański
385582	False	subst	kaczuga indyjska
385583	False	subst	bączek madagaskarski
385584	False	subst	pangszura indyjska
385585	False	subst	żółw pawiooki
385586	False	subst	morenia pawiooka
385587	False	subst	żółw sundajski
385588	False	subst	pudełecznik sundajski
385589	False	subst	bączek czarnogrzbiety
385590	False	subst	pudełecznik trójpasy
385591	False	subst	bączek nowozelandzki
385592	False	subst	bączek żółtawy
385593	False	subst	bączek amurski
385594	False	subst	żółw białobrewy
385595	False	subst	bączek cynamonowy
385596	False	subst	bączek ciemny
385597	False	subst	bączek czarny
385598	False	subst	araukaria brazylijska
385600	False	subst	ślepowron zwyczajny
385601	False	subst	araukaria chilijska
385602	False	subst	igława chilijska
385603	False	subst	araukaria wyniosła
385608	False	subst	ślepowron zwyczajny
385609	False	subst	ślepowron czapeczkowy
385610	False	subst	ślepowron ciemnoszyi
385611	False	subst	ślepowron falklandzki
385612	False	subst	ślepowron atlantycki
385613	False	subst	ślepowron maurytyjski
385614	False	subst	ślepowron wielkogłowy
385615	False	subst	ślepowron rdzawy
385616	False	subst	ślepowron żółtoczelny
385617	False	subst	czapla zielona
385618	False	subst	czapla galapagoska
385619	False	subst	czapla zielonawa
385620	False	subst	czapla modronosa
385621	False	subst	czapla siodłata
385622	False	subst	czapla białoskrzydła
385623	False	subst	czapla okazała
385624	False	subst	czapla malgaska
385625	False	subst	czapla rudobrzucha
385628	False	subst	prapłetwiec abisyński
385629	False	subst	prapłetwiec wielki
385630	False	subst	prapłetwiec mały
385631	False	subst	prapłetwiec brunatny
385633	False	subst	prapłetwiec czarny
385636	False	subst	ganoidy chrzęstne
385638	False	subst	nefrolepis wyniosły
385639	False	subst	nefrolepis wysoki
385640	False	subst	nerczyłusk wyniosły
385641	False	subst	pazurogon sierpowaty
385642	False	subst	pazurogon jedwabisty
385643	False	subst	skalniak karłowaty
385644	False	subst	skalniak szczotkoogonowy
385645	False	subst	skalniak żółtonogi
385646	False	subst	kangur skalny
385648	False	subst	pademelon czerwononogi
385649	False	subst	pademelon rudonogi
385651	False	subst	pademelon czerwonoszyi
385652	False	subst	walabia bagienna
385653	False	subst	lew workowaty
385654	False	subst	żółw ciernisty
385655	False	subst	żółw kolczasty
385656	False	subst	żółw kaspijski
385657	False	subst	czapla złotawa
385661	False	subst	czapelka złotawa
385663	False	subst	żółwie lądowe
385664	False	subst	czapla złotoszyja
385665	False	subst	żabuti czarny
385667	False	subst	żółw leśny
385669	False	subst	żabuti leśny
385670	False	subst	ryjówki nadrzewne
385672	False	subst	ogonopiór uszasty
385675	False	subst	czapla modra
385676	False	subst	czapla czarnobrzucha
385677	False	subst	czapla białoszyja
385678	False	subst	czapla czarnogłowa
385680	False	subst	jesiotr syberyjski
385681	False	subst	jesiotr krótkonosy
385682	False	subst	czapla maskowa
385683	False	subst	czapla białobrzucha
385684	False	subst	czapla szarobrzucha
385685	False	subst	nadrzewnik gładkoogoniasty
385686	False	subst	czapla olbrzymia
385687	False	subst	anatana indyjska
385688	False	subst	czapla modrolica
385689	False	subst	czapla gwiżdżąca
385690	False	subst	czapla czarnonoga
385691	False	subst	czapla żółtogoleniowa
385692	False	subst	czapla czarnonoga
385694	False	subst	czapla strojna
385695	False	subst	czapla srokata
385697	False	subst	czapla białolica
385698	False	subst	czapla rdzawoszyja
385699	False	subst	wodnica ruwenzorska
385700	False	subst	czapla czarna
385701	False	subst	czapla łupkowata
385702	False	subst	wodnica kameruńska
385703	False	subst	czapla trójbarwna
385704	False	subst	tenrek pręgowany
385705	False	subst	czapla śniada
385706	False	subst	czapla śnieżna
385707	False	subst	tenrek zwyczajny
385708	False	subst	kretojeż bezogonowy
385711	False	subst	czapla rafowa
385712	False	subst	czapla zmienna
385713	False	subst	złotokret olbrzymi
385714	False	subst	czapla czczona
385715	False	subst	czapla żółtodzioba
385716	False	subst	złotokret hotentocki
385721	False	subst	pelikan mały
385722	False	subst	pelikan indyjski
385723	False	subst	pelikan siwy
385724	False	subst	pelikan ciemnoskrzydły
385725	False	subst	pelikan australijski
385726	False	subst	pelikan dzioborogi
385727	False	subst	pelikan brunatny
385728	False	subst	pelikan chilijski
385733	False	subst	jesiotr jeziorny
385734	False	subst	jesiotr rosyjski
385735	False	subst	jesiotr adriatycki
385737	False	subst	jesiotr ostronosy
385738	False	subst	agatis nowozelandzki
385739	False	subst	soplica kauri
385740	False	subst	soplica południowa
385742	False	subst	soplica australijska
385743	False	subst	agatis damara
385744	False	subst	soplica damara
385745	False	subst	agatis mocny
385746	False	subst	soplica mocna
385749	False	subst	wolemia szlachetna
385750	False	subst	wollemia szlachetna
385755	False	subst	jesiotr perski
385759	False	subst	jesiotr zachodni
385760	False	subst	zastrzalin totara
385761	False	subst	podokarp wielkolistny
385763	False	subst	jesiotr biały
385767	False	subst	jesiotr amerykański
385768	False	subst	jesiotr bajkalski
385769	False	subst	jesiotr bałtycki
385771	False	subst	fregata orla
385772	False	subst	fregata białobrzucha
385773	False	subst	fregata wielka
385774	False	subst	fregata średnia
385775	False	subst	fregata mała
385776	False	subst	głuptak zwyczajny
385777	False	subst	głuptak przylądkowy
385778	False	subst	głuptak australijski
385779	False	subst	głuptak czarnoskrzydły
385780	False	subst	głuptak niebieskonogi
385781	False	subst	gap niebieskonogi
385782	False	subst	głuptak peruwiański
385783	False	subst	głuptak maskowy
385784	False	subst	głuptak galapagoski
385785	False	subst	głuptak czerwononogi
385786	False	subst	głuptak białobrzuchy
385788	False	subst	kormoran białolicy
385789	False	subst	kormoran etiopski
385790	False	subst	kormoran koroniasty
385791	False	subst	kormoran skromny
385792	False	subst	kormoran mały
385793	False	subst	kormoran czerwononogi
385794	False	subst	kormoran nielotny
385795	False	subst	kormoran białorzytny
385796	False	subst	kormoran nakrapiany
385800	False	subst	łopatonos amerykański
385805	False	subst	nibyłopatonos amudaryjski
385807	False	subst	głowocis japoński
385808	False	subst	żółw gwiaździsty
385810	False	subst	dinozaur gadziomiedniczny
385811	False	subst	głowocis chiński
385812	False	subst	żółw olbrzymi
385813	False	subst	żółw słoniowy
385817	False	subst	żółw lamparci
385821	False	subst	torreja kalifornijska
385823	False	subst	żółw plamisty
385824	False	subst	ryjoskoczek rudawy
385828	False	subst	torreja orzechowa
385829	False	subst	żółw birmański
385830	False	subst	ryjoskoczek krótkouchy
385831	False	subst	żółw promienisty
385838	False	subst	stroigła chińska
385839	False	subst	pancernik karłowaty
385840	False	subst	żółw pustynny
385841	False	subst	mysz pancerna
385848	False	subst	pancernik włochaty
385849	False	subst	kuningamia lancetowata
385850	False	subst	kuningamia chińska
385851	False	subst	pancernik szczeciniasty
385852	False	subst	pancernik długoogonowy
385854	False	subst	świerk srebrny
385855	False	subst	świerk kłujący
385856	False	subst	świerk Brewera
385858	False	subst	świerk Sargenta
385860	False	subst	świerk serbski
385861	False	subst	wiosłonos amerykański
385862	False	subst	świerk czarny
385864	False	subst	pancernik olbrzymi
385865	False	subst	bolita południowa
385866	False	subst	pancernik kulowaty
385871	False	subst	leniwce trójpalczaste
385872	False	subst	leniwiec trójpalczasty
385873	False	subst	leniwiec grzywiasty
385874	False	subst	leniwiec brazylijski
385875	False	subst	leniwiec pstry
385876	False	subst	leniwiec brunatny
385877	False	subst	leniwce dwupalczaste
385878	False	subst	leniwiec dwupalczasty
385880	False	subst	leniwiec krótkoszyi
385881	False	subst	leniwiec Hoffmana
385884	False	subst	mrówkojad karłowaty
385885	False	subst	pingwin mały
385886	False	subst	pingwin białoskrzydły
385887	False	subst	nur czarnoszyi
385888	False	subst	nur zielonoszyi
385889	False	subst	perkoz olbrzymi
385890	False	subst	perkoz czarnogłowy
385891	False	subst	perkoz złotoczuby
385892	False	subst	nurzec czarnoskrzydły
385893	False	subst	nurzec antarktyczny
385894	False	subst	nurzec falklandzki
385895	False	subst	fulmar arktyczny
385896	False	subst	fulmar borealny
385897	False	subst	fulmar zmienny
385898	False	subst	burzyk żółtodzioby
385899	False	subst	burzyk duży
385900	False	subst	rakojad północny
385901	False	subst	rakojad południowy
385902	False	subst	czapla siwa
385903	False	subst	czapla blada
385904	False	subst	czapla pacyficzna
385905	False	subst	czapla modra
385906	False	subst	czapla karaibska
385907	False	subst	czapla biała
385908	False	subst	czapla amerykańska
385909	False	subst	czapla afrykańska
385910	False	subst	czapla nadobna
385911	False	subst	czapla wyspowa
385912	False	subst	czapla rafowa
385913	False	subst	czapla arabska
385914	False	subst	głuptak krasnolicy
385915	False	subst	głuptak czerwononogi
385916	False	subst	głuptak siwogłowy
385917	False	subst	głuptak białobrzuchy
385918	False	subst	głuptak brunatny
385919	False	subst	głuptak maskowy
385920	False	subst	głuptak żółtodzioby
385921	False	subst	kormoran atlantycki
385922	False	subst	kormoran zwyczajny
385923	False	subst	kormoran zwyczajny
385924	False	subst	kormoran australijski
385925	False	subst	kormoran białolicy
385926	False	subst	kormoran żółtodzioby
385927	False	subst	kormoran krótkodzioby
385928	False	subst	kormoran zielonolicy
385929	False	subst	kormoran modrogardły
385930	False	subst	kormoran krasnolicy
385931	False	subst	kormoran czerwonoczelny
385932	False	subst	kormoran oliwkowy
385933	False	subst	kormoran rogaty
385934	False	subst	kormoran czubaty
385935	False	subst	kormoran śródziemnomorski
385936	False	subst	kormoran marokański
385937	False	subst	kormoran czarnoczelny
385938	False	subst	kormoran indyjski
385939	False	subst	kormoran bruzdodzioby
385940	False	subst	kormoran srokaty
385941	False	subst	kormoran białoszyi
385942	False	subst	kormoran japoński
385944	False	subst	ganoidy kostne
385950	False	subst	niszczuka krokodyla
385951	False	subst	mrówkojad wielki
385952	False	subst	mrówkojad trójpalczasty
385953	False	subst	tamandua meksykańska
385958	False	subst	niszczuka wielka
385960	False	subst	niszczuka plamista
385961	False	subst	pangolin olbrzymi
385963	False	subst	niszczuka krótkonosa
385964	False	subst	świerk czerwony
385965	False	subst	świerk dwubarwny
385966	False	subst	świerk Alcocka
385967	False	subst	świerk gruboigłowy
385968	False	subst	świerk chiński
385969	False	subst	świerk himalajski
385970	False	subst	świerk kaukaski
385971	False	subst	świerk wschodni
385972	False	subst	świerk koreański
385973	False	subst	świerk Koyamy
385974	False	subst	świerk japoński
385976	False	subst	świerk Maksymowicza
385977	False	subst	świerk pospolity
385978	False	subst	świerk Schrenka
385979	False	subst	świerk syberyjski
385980	False	subst	świerk szydlasty
385981	False	subst	świerk tygrysi
385982	False	subst	świerk Veitcha
385983	False	subst	świerk Wilsona
385984	False	subst	świerk ajański
385985	False	subst	świerk biały
385986	False	subst	świerk kanadyjski
385987	False	subst	świerk sitkajski
385993	False	subst	ryby kościste
385997	False	subst	kormoran przylądkowy
385998	False	subst	kormoran arabski
385999	False	subst	kormoran skalny
386000	False	subst	kormoran okularowy
386001	False	subst	kormoran peruwiański
386002	False	subst	kormoran niebieskooki
386004	False	subst	kormoran niebieskooki
386005	False	subst	kormoran południowy
386006	False	subst	kormoran antarktyczny
386007	False	subst	kormoran białoskrzydły
386008	False	subst	tarpon atlantycki
386010	False	subst	ryby ławicowe
386012	False	subst	elops złotawy
386013	False	subst	oszczer złotawy
386014	False	subst	oszczer żółtawy
386015	False	subst	elops złocisty
386016	False	subst	oszczer złocisty
386017	False	subst	żółw madagaskarski
386018	False	subst	elops srebrzysty
386019	False	subst	żółw norowy
386022	False	subst	żółw żółtogłowy
386023	False	subst	pangolin gruboogonowy
386024	False	subst	łuskowiec indyjski
386025	False	subst	żółw złotogłowy
386026	False	subst	pangolin indyjski
386028	False	subst	pangolin jawajski
386029	False	subst	pangolin malajski
386030	False	subst	łuskowiec indochiński
386031	False	subst	żółw Torniera
386032	False	subst	żółw szczelinowy
386033	False	subst	pangolin pięciopalczasty
386034	False	subst	pangolin chiński
386035	False	subst	żółw geometryczny
386036	False	subst	łuskowiec chiński
386037	False	subst	łuskowiec stepowy
386038	False	subst	łuskowiec długoogonowy
386039	False	subst	łuskowiec leśny
386040	False	subst	żółw brunatny
386042	False	subst	żółw ząbkowany
386044	False	subst	żółw namiotowy
386045	False	subst	góralek drzewny
386046	False	subst	żółw pajączkowy
386048	False	subst	żółw śródziemnomorski
386050	False	subst	żółw mauretański
386051	False	subst	żółw iberyjski
386052	False	subst	góralek zaroślowy
386053	False	subst	góralek stepowy
386054	False	subst	góralek przylądkowy
386055	False	subst	góralek abisyński
386056	False	subst	góralek syryjski
386063	False	subst	krowa morska
386068	False	subst	manat karaibski
386071	False	subst	manat rzeczny
386072	False	subst	manat afrykański
386079	False	subst	słoń afrykański
386080	False	subst	słoń afrykański leśny
386081	False	subst	słoń indyjski
386086	False	subst	dziergacz białobrewy
386087	False	subst	dziergacz wąsaty
386088	False	subst	dziergacz łuskowany
386089	False	subst	dziergacz kasztanowaty
386092	False	subst	kormoran żałobny
386093	False	subst	kormoran wspaniały
386094	False	subst	kormoran kergueleński
386095	False	subst	kormoran szorstkodzioby
386096	False	subst	kormoran nowozelandzki
386097	False	subst	kormoran plamisty
386098	False	subst	kormoran czarnoszyi
386099	False	subst	kormoran łuskowany
386100	False	subst	kormoran wyspowy
386101	False	subst	wężówka indyjska
386102	False	subst	wężówka afrykańska
386103	False	subst	wężówka australijska
386104	False	subst	wężówka amerykańska
386107	False	subst	bocian białoszyi
386112	False	subst	echidna ogniwowa
386115	False	subst	mamut włochaty
386116	False	subst	mamut właściwy
386117	False	subst	mamut stepowy
386118	False	subst	mamut kolumbijski
386119	False	subst	mamut cesarski
386120	False	subst	mamut Jeffersona
386121	False	subst	mamut południowy
386122	False	subst	mamut karłowaty
386124	False	subst	koń Przewalskiego
386126	False	subst	murena zebra
386128	False	subst	murena cętkowana
386129	False	subst	zebra stepowa
386132	False	subst	zebra równikowa
386133	False	subst	zebra Granta
386134	False	subst	zebra bezgrzywa
386135	False	subst	kwagga właściwa
386136	False	subst	zebra górska
386137	False	subst	zebra Grevy'ego
386138	False	subst	sosna gęstokwiatowa
386139	False	subst	sosna japońska
386140	False	subst	sosna bośniacka
386141	False	subst	sosna dalmatyńska
386142	False	subst	sosna wiotka
386143	False	subst	sosna Massona
386144	False	subst	sosna czarna
386145	False	subst	sosna austriacka
386146	False	subst	sosna czerwona
386147	False	subst	sosna zwyczajna
386148	False	subst	sosna pospolita
386149	False	subst	sosna matczańska
386150	False	subst	osioł afrykański
386151	False	subst	osioł dziki
386152	False	subst	sosna mazurska
386153	False	subst	osioł somalijski
386154	False	subst	osioł nubijski
386155	False	subst	sosna reliktowa
386156	False	subst	osioł azjatycki
386158	False	subst	onager perski
386159	False	subst	sosna rychtalska
386160	False	subst	sosna masztowa
386161	False	subst	sosna supraska
386162	False	subst	kułan syryjski
386163	False	subst	sosna chińska
386164	False	subst	kułan turkmeński
386165	False	subst	sosna Thunberga
386166	False	subst	kułan mongolski
386169	False	subst	osioł domowy
386170	False	subst	osioł kataloński
386171	False	subst	sosna tropikalna
386172	False	subst	osioł poitou
386173	False	subst	sosna kalabryjska
386174	False	subst	osioł asinara
386175	False	subst	sosna kanaryjska
386176	False	subst	sosna alepska
386181	False	subst	bocian czarnoczelny
386182	False	subst	bocian białoszyi
386184	False	subst	bocian białobrzuchy
386185	False	subst	bocian garbaty
386186	False	subst	koń angloarabski
386188	False	subst	bocian sinodzioby
386189	False	subst	bocian czarnodzioby
386190	False	subst	gromadnik siwogłowy
386191	False	subst	dławigad amerykański
386192	False	subst	gromadnik czarnogłowy
386194	False	subst	dławigad malajski
386195	False	subst	dławigad afrykański
386196	False	subst	dławigad indyjski
386197	False	subst	kleszczak azjatycki
386198	False	subst	kleszczak afrykański
386199	False	subst	żabiru czerwononogi
386200	False	subst	żabiru afrykański
386202	False	subst	murena śródziemnomorska
386203	False	subst	murena wstążkowa
386204	False	subst	bocian siodlasty
386205	False	subst	żabiru amerykański
386206	False	subst	żabiru argentyński
386207	False	subst	marabut jawajski
386208	False	subst	marabut indyjski
386210	False	subst	wróbel mongolski
386212	False	subst	wróbel śródziemnomorski
386213	False	subst	wróbel pakistański
386214	False	subst	wróbel rudogłowy
386215	False	subst	flaming różowy
386216	False	subst	flaming karmazynowy
386218	False	subst	flaming amerykański
386219	False	subst	flaming karaibski
386220	False	subst	czerwonak różowy
386221	False	subst	flaming chilijski
386222	False	subst	czerwonak chilijski
386223	False	subst	flaming mały
386224	False	subst	czerwonak mały
386225	False	subst	flaming andyjski
386226	False	subst	czerwonak andyjski
386227	False	subst	flaming krótkodzioby
386228	False	subst	czerwonak krótkodzioby
386234	False	subst	gęś skąpopłetwa
386235	False	subst	skrzydłoszpon rogaty
386239	False	subst	ryby wędrowne
386241	False	subst	węgorz europejski
386242	False	subst	węgorz japoński
386244	False	subst	węgorz amerykański
386245	False	subst	alter real
386246	False	subst	koń andaluzyjski
386248	False	subst	angloarab sardyński
386249	False	subst	angloarab Shagya
386251	False	subst	koń Appaloosa
386252	False	subst	koń aztecki
386254	False	subst	szpagietka bahamska
386255	False	subst	świnia leśna
386257	False	subst	świnia karłowata
386258	False	subst	świnia rzeczna
386259	False	subst	świnia brodata
386260	False	subst	świnia wisajska
386261	False	subst	świnia celebeska
386262	False	subst	świnia brodawkowata
386263	False	subst	świnia pędzelkowa
386264	False	subst	świnia domowa
386265	False	subst	świnia polska biała zwisłoucha
386266	False	subst	świnia wielka biała polska
386267	False	subst	sosna górska
386268	False	subst	wróbel polny
386271	False	subst	śnieżka tybetańska
386272	False	subst	śnieżka czarnoskrzydła
386274	False	subst	skrzydłoszpon obrożny
386275	False	subst	skrzydłoszpon czarnoszyi
386276	False	subst	drzewica białolica
