ułamek właściwy 
ułamek piętrowy 
ułamek dziesiętny 
klon jawor 
klon polny 
klucz dynamometryczny 
klucz uniwersalny 
klucz wiertniczy 
kodeks dyplomatyczny 
kod genetyczny 
kod handlowy 
koks odlewniczy 
roztwór koloidowy 
kolor lokalny 
komin wulkaniczny 
bielinek kapustnik 
bilans księgowy 
bilet bankowy 
potencjał biotyczny 
aron hektar - kodesz 
blok kontynentalny 
cokół kontynentalny 
blok startowy 
błękit indygowy 
błękit kobaltowy 
błękit pruski 
błękit paryski 
błękit berliński 
błyszczka jarzynówka 
błyszczka gamma 
bocian biały 
bocian czarny 
bodziec bezwarunkowy 
bodziec podprogowy 
bodziec progowy 
bodziec warunkowy 
bojar putny 
borówka brusznica 
brudnica mniszek 
brudnica nieparka 
bruzdownica pędówka 
szlif brylantowy 
bon lokacyjny 
byt absolutny 
camera obscura 
Linia melodyczny 
Linia kompozycyjny 
cantus firmus 
czerwony cedr 
jałowiec wirginijski 
cegła dziurawka 
cenzus wyborczy 
certyfikat okrętowy 
chart afgański 
układ wielofazowy 
chart rosyjski 
układ heterogeniczny 
buńczuk orkiestrowy 
kwas akrylowy 
kwas alginowy 
kwas nieorganiczny 
kwas askorbinowy 
kwas benzoesowy 
kwas cytrynowy 
kwas deoksyrybonukleinowy 
kwas rybonukleinowy 
kwas karbolowy 
kwas mlekowy 
kwas moczowy 
kwas nikotynowy 
kwas tłuszczowy 
kwas oleinowy 
kwas pantotenowy 
kwas pruski 
kwas salicylowy 
kwas siarkawy 
kwas stearynowy 
kwas szczawiowy 
kwas węglowy 
kabłączek skroniowy 
kompas magnetyczny 
kondensator elektryczny 
kondor olbrzymi 
kondor wielki 
konflikt serologiczny 
układ wewnątrzwydzielniczy 
układ dokrewny 
układ sympatyczny 
układ rzeczowy 
układ optyczny 
układ niejednorodny 
układ naczyniowy 
układ krążenie 
układ mięśniowy 
układ limfatyczny 
układ chłonny 
układ fizyczny 
kąt ujemny 
udar słoneczny 
udar cieplny 
typ antropologiczny 
typ śródziemnomorski 
sąd konieczny 
konik polski 
koń huculski 
chromosom płciowy 
ciąg arytmetyczny 
postęp arytmetyczny 
ciąg geometryczny 
ciąg skończony 
postęp geometryczny 
masa atomowy 
koń sokólski 
koń dyszlowy 
masa cząsteczkowy 
koń morski 
ciężar pozorny 
ciężki wodór 
koper ogrodowy 
koral czerwony 
cukier gronowy 
cukier prosty 
cukier złożony 
korkowiec amurski 
kornik drukarz 
cukier słodowy 
korzeń fiołkowy 
korzeń palowy 
korzeń powietrzny 
związek cykliczny 
związek pierścieniowy 
kościół halowy 
cykl astronomiczny 
cykl księżycowy 
cykl słoneczny 
typ orientalny 
tynk szlachetny 
tygrys szablastozębny 
twardzioszek przydrożny 
tunel hydrotechniczny 
tunel chłodniczy 
tunel aerodynamiczny 
trzon tłokowy 
maszyna tłokowy 
trójkąt pitagorejski 
trójkąt nawigacyjny 
trociniarka czerwica 
trądzik różowaty 
transport pneumatyczny 
kozioł skalny 
kozioróg Dębosz 
koźlarz babka 
akcent finalny 
akcent oksytoniczny 
adres wydawniczy 
adres bibliograficzny 
cykoria podróżnik 
drąg tłokowy 
homo sapiens neanderthalensis 
koźlarz czerwony 
krążek linowy 
blok linowy 
kredyt budżetowy 
kredyt państwowy 
kredyt rewolwingowy 
krętek blady 
krokodyl nilowy 
czasownik posiłkowy 
czas fizyczny 
czas geologiczny 
czas gwiazdowy 
czas słoneczny 
czas strefowy 
czas miejscowy 
czas zaprzeszły 
jądro atomowy 
elektron dodatni 
czworościan foremny 
wspólny czynnik 
wyrażenie algebraiczny 
dach czterospadowy 
dalmierz laserowy 
darwinizm społeczny 
teoria ewolucja 
dąb czerwony 
depozyt sądowy 
żywy kamień 
toczeń rumieniowaty 
tłumacz kabinowy 
tłuk pięściowy 
tlenek kwasowy 
bezwodnik kwasowy 
testament ustny 
tenor liryczny 
tenor dramatyczny 
tenor bohaterski 
temat podstawowy 
telegraf maszynowy 
tantniś krzyżowiaczek 
taniec charakterystyczny 
podział metryczny 
takt trójdzielny 
świerk srebrzysty 
ślepy pułap 
ślepy kosztorys 
ślad torowy 
ślad pamięciowy 
szyk przestawny 
sztuczny Księżyc 
szpat islandzki 
sznur pępkowy 
sznaucer olbrzym 
szlif wypukły 
szlif kaboszonowy 
koral szlachetny 
seter szkocki 
gordon seter 
sześciokąt foremny 
szereg homologiczny 
szereg harmoniczny 
szereg geometryczny 
szczwół plamisty 
szczur piżmowy 
narząd szczątkowy 
niedźwiedź szary 
szambelan papieski 
system tonalny 
system przedstawicielski 
pozycyjny system liczbowy 
system powierniczy 
system instancyjny 
system aksjomatyczny 
katalog systematyczny 
synchrotron protonowy 
sygnał cyfrowy 
machina oblężniczy 
wieża oblężniczy 
element konstrukcyjny 
desktop publishing 
diabeł tasmański 
differentia specifica 
styl retoryczny 
styl przerzutowy 
strzyżyk woleoczko 
strzygonia choinówka 
sówka choinówka 
struś australijski 
energia świetlny 
strumień świetlny 
dłużnik solidarny 
dobór płciowy 
dobór sztuczny 
strój hiszpański 
strój bobrowy 
stożek ścięty 
stop drukarski 
stopień geotermiczny 
dog niemiecki 
stereotyp dynamiczny 
statek kołowy 
statek kablowy 
suchy dok 
dok pływający 
silnik dolnozaworowy 
płaszcz dolny 
jądro Ziemia 
domek fiński 
dorsz bałtycki 
dowód ontologiczny 
dowód nie wprost 
dowód pośredni 
dowód apagogiczny 
dramat muzyczny 
dramat romantyczny 
drapacz lekarski 
drążek kierowniczy 
drążek skrętny 
druk płaski 
druk offsetowy 
druk wklęsnąć 
druk wypukły 
drzewostan nasienny 
starosta grodowy 
stan spastyczny 
stan czynny 
socjalizm naukowy 
kwiat siarczany 
słowik szary 
słodyszek rzepakowy 
skrót perspektywiczny 
wyraz skrajny 
Skowronek borowy 
skorupik jabłoniowy 
skłon kontynentalny 
skład konsygnacyjny 
magazyn konsygnacyjny 
skład drukarski 
kwiat żeński 
kwiat słupkowy 
silnik widlasty 
silnik wiatrowy 
silnik turbośmigłowy 
silnik turboodrzutowy 
kwiat męski 
silnik pulsacyjny 
silnik pneumatyczny 
silnik niskoprężny 
silnik indukcyjny 
silnik gwiazdowy 
silnik górnozaworowy 
silnik gazowy 
silnik bocznikowy 
silnik asynchroniczny 
siew czysty 
las galeriowy 
koń lejcowy 
lej depresyjny 
lelek kozodój 
uchatka kalifornijski 
liczebnik nieokreślony 
liczebnik porządkowy 
liczebnik zbiorowy 
krzew kokainowy 
krasnodrzew pospolity 
kura rogacz 
kwadrat logiczny 
kwadrat magiczny 
dur rzekomy 
dur osutkowy 
tyfus osutkowy 
dymorfizm płciowy 
dystych elegijny 
siad skrzyżny 
dziewięćsił bezłodygowy 
dzięgiel lekarski 
dzięgiel leśny 
egzemplarz sygnalny 
ekran luminescencyjny 
ekran wodny 
element grzejny 
element toczny 
empiryzm genetyczny 
empiryzm metodologiczny 
enzym restrykcyjny 
teatr epicki 
siad kuczny 
siad płaski 
sen letni 
sejm konwokacyjny 
sejmik relacyjny 
sejmik generalny 
sąd szczegółowy 
sąd skorupkowy 
sąd ogólny 
sąd kapturowy 
sąd apodyktyczny 
satelita meteorologiczny 
uśmiech sardoniczny 
samolot pościgowy 
ciężki bombowiec 
system rzeczowy 
rzeczownik żywotny 
rzeczownik zbiorowy 
rzeczownik pospolity 
rym wewnętrzny 
rym męski 
rym gramatyczny 
rybik cukrowy 
Lilia złotogłów 
list kaperski 
list komisyjny 
list kredytowy 
lnicznik siewny 
lnianka siewny 
logarytm dziesiętny 
logarytm naturalny 
lord major 
LOT balistyczny 
LOT nurkowy 
LOT szybowcowy 
LOT ślizgowy 
suchy lód 
łabędź niemy 
łuk oporowy 
łupek ilasty 
łupek palny 
magnetyzm ziemski 
Rybie łuskać 
Ruch względny 
Ruch krzywoliniowy 
rów tektoniczny 
rów oceaniczny 
etat rębny 
róg mgłowy 
krótki róg 
długi róg 
fakt prawny 
rozwój wsteczny 
rozwój rodowy 
rozwój psychiczny 
rozwój osobniczy 
kryształ fałszywy 
roztwór stać 
roztwór fizjologiczny 
roztwór buforowy 
rozpad promieniotwórczy 
spójnik rozłączny 
łuk romański 
manipulator kulkowy 
rok zwrotnikowy 
rok gwiazdowy 
film odwracalny 
film kolorowy 
filtr akustyczny 
filtr fotograficzny 
resor piórowy 
renkloda ulena 
fiołek alpejski 
realizm krytyczny 
rdest ptasi 
rachunek różniczkowy 
analiza matematyczny 
rachunek operatorowy 
rachunek całkowy 
pył wulkaniczny 
pył dymnicowy 
koń fryzyjski 
materializm dialektyczny 
materializm historyczny 
gambit hetmański 
gaz błotny 
gaz elektronowy 
gaz generatorowy 
gaz koksowniczy 
gaz kopalniany 
iperyt siarkowy 
mechanizm różnicowy 
gatunek endemiczny 
organizm kosmopolityczny 
generator elektryczny 
jeż morski 
jelonek rogacz 
jedwabnik morwowy 
jesion wynieść 
jaszczurka zwinka 
jaśminowiec wonny 
jarząb brekinia 
jarząb mączny 
biały metal 
mewa śmieszka 
gen letalny 
gęś gęgawy 
gibon białoręki 
cylinder miarowy 
gnatarz rzepakowiec 
gniewosz plamisty 
mikroskop optyczny 
goniec królewski 
młot kafarowy 
moment magnetyczny 
monopol skarbowy 
monopol fiskalny 
biały montaż 
lis morski 
moszcz winny 
mur pruski 
krok łyżwowy 
punkt przyziemny 
gorący pieniądz 
gorzknik kanadyjski 
graniastosłup prosty 
graniastosłup trójkątny 
grążel żółty 
groch błękitnopurpurowy 
gronkowiec złocisty 
grób szkieletowy 
grubosz drzewiasty 
gruczoł kuprowy 
gruczoł łojowy 
gruczoł łzowy 
gruczoł nadnerczowy 
gruczoł potowy 
gruczoł przędny 
gruczoł ślinowy 
gruczoł trawienny 
gruczoł przytarczowy 
gruczoł przytarczyczny 
gruczoł rozrodczy 
gruczoł płciowy 
gruczoł sutkowy 
gruczoł mlekowy 
grzbiet śródoceaniczny 
grzybek kefirowy 
grzyb atomowy 
grzyb skalny 
borowik szlachetny 
borowik ceglastopory 
borowik ponury 
borowik szatański 
guniak czerwczyk 
hamulec najazdowy 
dokument holograficzny 
jastrząb gołębiarz 
sąd jednostkowy 
zdanie jednostkowy 
sztuczny horyzont 
humor sytuacyjny 
punkt przysłoneczny 
pstrąg tęczowy 
pstrąg potokowy 
przewód wiertniczy 
prządka pierścienica 
pierścienica jabłoniowy 
próbnik kosmiczny 
promieniowanie gamma 
promieniowanie alfa 
proces termodynamiczny 
przemiana termodynamiczny 
graniastosłup prawidłowy 
ibis kasztanowaty 
ibis czcić 
idealizm subiektywny 
idealizm transcendentalny 
imperatyw kategoryczny 
absolutyzm oświecony 
reakcja odwracalny 
reakcja nieodwracalny 
preparat kontaktowy 
środek kontaktowy 
prąd przemienny 
prąd jednofazowy 
prąd galwaniczny 
prąd czynnościowy 
dogmatyzm prawniczy 
pozytywizm logiczny 
powrotny analfabetyzm 
powód cywilny 
powielacz fotoelektronowy 
krotnik fotoelektryczny 
ścisły post 
porządek toskański 
porządek koryncki 
porządek joński 
portret trumienny 
poród pośladkowy 
poród kleszczowy 
poród główkowy 
porost islandzki 
płucnica islandzki 
poproch cetyniak 
popiół wulkaniczny 
popiół dymnicowy 
południk zerowy 
czerwiec polski 
list poetycki 
poemat dygresyjny 
podział logiczny 
podwójny Nelson 
podmiot zasadniczy 
podmiot domyślny 
podatek wyrównawczy 
podatek konsumpcyjny 
pocisk odłamkowy 
płyn surowiczy 
płyn etylowy 
pług wieloskibowy 
pług talerzowy 
pług jednoskibowy 
pług dwuskibowy 
płetwal błękitny 
płatek śnieżny 
płaszcz wodny 
relief płaski 
ploniarka zbożówka 
pistolet natryskowy 
pilot doświadczalny 
pies morski 
foka pospolity 
pierwiosnek lekarski 
pierwiastek chemiczny 
pieprznik jadalny 
kamień piekielny 
wielki piec 
piec szybowy 
piec wapienny 
piec stałopalny 
piec martenowski 
piec indukcyjny 
piec gdański 
piasek szklarski 
błona płodowy 
pęcherzyk żółtkowy 
paź żeglarz 
pawian zielony 
pas słucki 
pas barkowy 
pasożyt zewnętrzny 
papież awinioński 
papier pergaminowy 
palnik plazmowy 
palnik bunsenowski 
nabłoniak kosmówkowy 
nadzór ochronny 
nakaz karny 
tunel foliowy 
namiot tlenowy 
nawałnik burzowy 
nerw błędny 
nerw kulszowy 
nerw podjęzykowy 
nerw trójdzielny 
zwierzyniec niebieski 
niedowład połowiczy 
niedźwiedź malajski 
niedźwiedź morski 
kotik zwyczajny 
związek nienasycony 
niepylak apollo 
niestrzęp głogowiec 
poród niewczesny 
nuklid promieniotwórczy 
kapitał obcy 
obiektyw szerokokątny 
obraz optyczny 
obraz pozorny 
obraz radiologiczny 
obwód elektryczny 
obwód magnetyczny 
odczyn poszczepienny 
odstrzał selekcyjny 
ogar polski 
owczarek szkocki 
owczarek szetlandzki 
owczarek podhalański 
powieść poetycki 
poemat dydaktyczny 
poemat heroikomiczny 
poemat opisowy 
podskarbi wielki 
podskarbi koronny 
podmiot logiczny 
podmiot gramatyczny 
pocisk kierować 
pociąg roboczy 
pług koleśny 
pług trójskibowy 
płetwal karłowaty 
koszulka wodny 
relief wypukły 
pluskwiak równoskrzydły 
piec kupelowy 
piec retortowy 
piec wannowy 
piec donicowy 
piec płomienny 
piec tyglowy 
piasek moczowy 
ogień grecki 
okres godowy 
okres warunkowy 
olejek sandałowy 
olejek kamforowy 
olej fuzlowy 
Oman wielki 
opór aerodynamiczny 
opór elektryczny 
organizm wskaźnikowy 
osiec korówkowy 
ostrokrzew paragwajski 
herbata paragwajski 
ostropest plamisty 
ostrosłup prawidłowy 
ostrosłup ścięty 
ostry kurs 
ośmiościan foremny 
nawis inflacyjny 
obszar nieograniczony 
wielkość fizyczny 
wektorowy wielkość fizyczny 
siła opór 
opór Ruch 
rącznik pospolity 
pęcherz żywiczny 
pęcherzyk jajnikowy 
pęcherzyk graafa 
pęcherzyk płucny 
pas miedniczny 
pas przybrzeżny woda 
woda terytorialny 
elektryzator pastwiskowy 
papier światłoczuły 
figuracja harmoniczny 
figuracja melodyczny 
epoka polodowcowy 
strzyżyk zwyczajny 
drzewostan jednopiętrowy 
drzewostan wielopiętrowy 
las monsunowy 
las drągowy 
wyrok nakazowy 
poród fizjologiczny 
obiektyw zmiennoogniskowy 
nawóz borowy 
nawóz katalityczny 
goryczak żółciowy 
owczarek alzacki 
pył meteorowy 
pył gwiezdny 
owczarek nizinny polski 
owczarek belgijski 
styl joński 
stanowisko antropologiczny 
punkt kopulacyjny 
stacja kopulacyjny 
wyspa koralowy 
wyspa wulkaniczny 
niedźwiedź biały 
niedźwiedź amerykański 
mechanizm obronny 
sąd kaperski 
rytm swobodny 
rytm asymetryczny 
związek nasycić 
wiatr słoneczny 
dog arlekin 
pełny wiatr 
odczyn tuberkulinowy 
próba tuberkulinowy 
kanał lateralny 
nabój bojowy 
nerw czaszkowy 
nerw rdzeniowy 
przekrój geologiczny 
promieniowanie jonizować 
promieniowanie elektromagnetyczny 
promieniowanie korpuskularny 
promieniowanie szczątkowy 
promieniowanie reliktowy 
promieniowanie cieplny 
promieniowanie termiczny 
promieniowanie temperaturowy 
promieniowanie infraczerwony 
promieniowanie widzialny 
proch czarny 
proch bezbłyskowy 
proch bezpłomienny 
proces poszlakowy 
rynek konsument 
rynek producent 
godzina kanoniczny 
stożek depresyjny 
kamień milowy 
strefa batialny 
obraz fotograficzny 
młot spadowy 
Polka galopka 
Polka Mazurek 
Polka trzęsionka 
ciężki krążownik 
krążownik traktatowy 
lekki krążownik 
krążownik pancernopokładowy 
krążownik minowy 
stawiacz minuta 
mina morski 
tasiemiec uzbrojony 
tasiemiec nieuzbrojony 
diapauza letni 
diapauza zimowy 
zdanie szczegółowy 
zdanie ogólny 
sąd królewski 
zdanie apodyktyczny 
klisza kreskowy 
teoria literatura 
teoria naukowy 
teka redakcyjny 
człowiek kopalny 
homo erectus 
ssak morski 
pijawka lekarski 
pijawka Rybie 
pijawka koński 
dżdżownica ziemny 
księga liturgiczny 
ramka czerpalniczy 
ssak kopytny 
buldożek francuski 
bazyliszek hełmiasty 
amerykański pitbulterier 
rejestrator dana lot 
rekorder awaryjny 
marmur kararyjski 
smok latać 
kosz ssawny 
chełbia modry 
wykładnik potęga 
podstawa potęga 
cecha logarytm 
motyl dzienny 
rusałka admirał 
rusałka kratkowiec 
rusałka pokrzywnik 
rusałka żałobnik 
jedwabnik dębowy 
pinczer karłowaty 
cocker - spaniel angielski 
mleko cementowy 
mleko wapienny 
szkło organiczny 
patent konsularny 
list prowizyjny 
Ruch zmienny 
przyśpieszenie stały 
przyśpieszenie odśrodkowy 
przyśpieszenie styczny 
przyśpieszenie grawitacyjny 
przyśpieszenie ziemski 
przyśpieszenie dośrodkowy 
przyśpieszenie normalny 
przyśpieszenie kątowy 
Ruch jednostajny 
Ruch jednostajnie przyśpieszony 
Ruch jednostajnie opóźnić 
Ruch opóźnić 
Ruch niejednostajny 
Ruch jednostajny prostoliniowy 
Ruch jednostajny krzywoliniowy 
Ruch po okrąg 
Ruch przyśpieszony 
Ruch jednostajny po okrąg 
Ruch jednostajnie przyśpieszyć po okrąg 
Ruch jednostajnie przyśpieszony prostoliniowy 
Ruch jednostajnie opóźnić prostoliniowy 
prędkość względny 
choroba dekompresyjny 
choroba kesonowy 
skaza moczanowy 
choroba Basedow 
choroba creutzfeldta - jakoba 
dusznica bolesny 
choroba wieńcowy 
dławica piersiowy 
niedociśnienie tętniczy 
zrzeszotowienie kość 
choroba świadek . Wit 
taniec świadek . Wit 
błonica krtań 
żółty febra 
liszaj płaski 
depresja cykliczny 
delirium tremens 
biały gorączka 
psychoza maniakalno - depresyjny 
rozdwoić jaźń 
lokomotywa spalinowy 
autobus szynowy 
dział wodny 
dziać woda 
afazja amnestyczny 
płaszczyzna styczny 
spójnik współrzędny 
spójnik podrzędny 
spójnik łączny 
spójnik przeciwstawny 
spójnik wynikowy 
reakcja jądrowy 
kryształ mieszany 
nadwozie samonośny 
głowica konwencjonalny 
obrzęk złośliwy 
ociężałość umysłowy 
rój meteor 
bieluń dziędzierzawa 
liryka bezpośredni 
liryka pośredni 
bierka szachowy 
goniec hetmański 
jesion mannowy 
model fizyczny 
roślina oleisty 
dwutlenek węgiel 
ditlenek węgiel 
tlenek węgiel ( iv ) 
łabędź czarny 
edredon okazać 
tracz bielaczek 
sroka zwyczajny 
Sroka czarnodzioba 
strefa litoralny 
sroka amerykański 
wrony siwy 
wróbel mazurek 
śnieżka zwyczajny 
wróbel skalny 
słowik rdzawy 
drozd śpiewak 
drozd oliwkowy 
jaskółka oknówka 
jaskółka dymówka 
skowronek zwyczajny 
skowronek polny 
gruczoł zapachowy 
jezioro meandrowy 
sikora czubatka 
sikora modry 
pylica azbestowy 
sikorka ubogi 
sikora ubogi 
pylica krzemowy płuco 
rumień lombardzki 
szpak zwyczajny 
pasterz różowy 
szpak jednobarwny 
stwardnieć tętnica 
sterownik automatyczny 
busola deklinacyjny 
busola inklinacyjny 
chronometr morski 
chronometr okrętowy 
cięgno napędowy 
wrony czarny 
zięba zwyczajny 
frezarka glebowy 
frezarka kopiarka 
Zięba jer 
czyż zwyczajny 
czyż pospolity 
makolągwa zwyczajny 
czeczotka zwyczajny 
gil zwyczajny 
sójka zwyczajny 
sójka syberyjski 
sójka złowrogi 
świergotek drzewny 
pliszka siwy 
pliszka żółty 
pliszka górski 
Wilga zwyczajny 
pelikan różowy 
Pelikan baba 
pelikan kędzierzawy 
głuptak biały 
kormoran czarny 
kormoran czubaty 
czapli siwy 
czapli purpurowy 
czapli biały 
czapli nadobny 
marabut afrykański 
tracz nurogęś 
bekas kszyk 
ptak wodno - błotny 
bekas mały 
biegus zmienny 
biegus rdzawy 
biegus mały 
mewa czarnogłowy 
mewa srebrzysty 
rybitwa rzeczny 
rybitwa białoskrzydły 
rybitwa białowąsy 
interferometr laserowy 
interferometr optyczny 
interferometr ultradźwiękowy 
bemol podwójny 
klucz skrzypcowy 
mechanizm korbowy 
lorneta nożycowy 
manometr próżniowy 
urna kanopski 
błona odwracalny 
rusznica przeciwpancerny 
siewnik rzutowy 
spektrograf astronomiczny 
suwnica bramowy 
suwnica mostowy 
lampa fluorescencyjny 
piaskarka algierski 
piaskarka hiszpański 
lampa elektronowy 
