stacja kopulacyjna


wyspa koralowa


wyspa wulkaniczna


niedźwiedź biały


niedźwiedź amerykański


mechanizm obronny


sąd kaperski


rytm swobodny


rytm asymetryczny


związek nasycony


wiatr słoneczny


dog arlekin


pełny wiatr


odczyn tuberkulinowy


próba tuberkulinowa


kanał lateralny


nabój bojowy


nerw czaszkowy


nerw rdzeniowy


przekrój geologiczny


promieniowanie jonizujące


promieniowanie elektromagnetyczne


promieniowanie korpuskularne


promieniowanie szczątkowe


promieniowanie reliktowe


promieniowanie cieplne


promieniowanie termiczne


promieniowanie temperaturowe


promieniowanie infraczerwone


promieniowanie widzialne


proch czarny


proch bezbłyskowy


proch bezpłomienny


proces poszlakowy


rynek konsumenta


rynek producenta


godzina kanoniczna


stożek depresyjny


kamień milowy


strefa batialna


obraz fotograficzny


młot spadowy


polka galopka


polka mazurka


polka trzęsionka


ciężki krążownik


krążownik traktatowy


lekki krążownik


krążownik pancernopokładowy


krążownik minowy


stawiacz min


mina morska


tasiemiec uzbrojony


tasiemiec nieuzbrojony


diapauza letnia


diapauza zimowa


zdanie szczegółowe


zdanie ogólne


sąd królewski


zdanie apodyktyczne


klisza kreskowa


teoria literatury


teoria naukowa


teka redakcyjna


człowiek kopalny


homo erectus


ssak morski


pijawka lekarska


pijawka rybia


pijawka końska


dżdżownica ziemna


księga liturgiczna


ramka czerpalnicza


ssak kopytny


buldożek francuski


bazyliszek hełmiasty


amerykański pitbulterier


rejestrator danych lotu


rekorder awaryjny


marmur kararyjski


smok latający


kosz ssawny


chełbia modra


wykładnik potęgi


podstawa potęgi


cecha logarytmu


motyl dzienny


rusałka admirał


rusałka kratkowiec


rusałka pokrzywnik


rusałka żałobnik


jedwabnik dębowy


pinczer karłowaty


cocker-spaniel angielski


mleko cementowe


mleko wapienne


szkło organiczne


patent konsularny


list prowizyjny


ruch zmienny


przyśpieszenie stałe


przyśpieszenie odśrodkowe


przyśpieszenie styczne


przyśpieszenie grawitacyjne


przyśpieszenie ziemskie


przyśpieszenie dośrodkowe


przyśpieszenie normalne


przyśpieszenie kątowe


ruch jednostajny


ruch jednostajnie przyśpieszony


ruch jednostajnie opóźniony


ruch opóźniony


ruch niejednostajny


ruch jednostajny prostoliniowy


ruch jednostajny krzywoliniowy


ruch po okręgu


ruch przyśpieszony


ruch jednostajny po okręgu


ruch jednostajnie przyśpieszony po okręgu


ruch jednostajnie przyśpieszony prostoliniowy


ruch jednostajnie opóźniony prostoliniowy


prędkość względna


choroba dekompresyjna


choroba kesonowa


skaza moczanowa


choroba Basedowa


choroba Creutzfeldta-Jakoba


dusznica bolesna


choroba wieńcowa


dławica piersiowa


niedociśnienie tętnicze


zrzeszotowienie kości


choroba św. Wita


taniec św. Wita


błonica krtani


żółta febra


liszaj płaski


depresja cykliczna


delirium tremens


biała gorączka


